,Customer,Type,Text,Summary,sim_score,split
4121,Notion,Twitter,NotionHQ heyeaslo A task that has a date assigned does not show in the view with filter When Date is Today if it starts on a different date but still continues till today Whats the fix or a workaround,"User is experiencing issues with the Notion app, specifically the ""Add to Notion"" feature, which is not working as expected.",0.2422598898410797,test
4122,Notion,Twitter,"ok this new browsercompany hack is incredible can search youtube directly from the command center by hitting tab after typing in youtube theyre building things so fast 
jayrizpop browsercompany I love Arc but Chrome has had this feature for years
bengold jayrizpop browsercompany Yup I feel like Chrome needs a social media team to talk about all their features like this 
bengold jayrizpop browsercompany You can also know that by when you try to add or edit any of these it takes you to chrome settings not Arc settings page","User is excited about the new @browsercompany feature, which allows users to search YouTube directly from the command center by hitting ""tab"" after typing in ""youtube."" They are impressed with the speed of the development and hope to see more features like this in the future.",0.7556405067443848,test
4123,Notion,Twitter,"Search OpenAIs ChatGPT directly from CMDT in your Arc browser What do you think This internal prototype works but is brittle Any chance you want to provide us with a URL to deeplink folks to ChatGPT directly gdb sama 
joshm OpenAI gdb sama hmm with the API would it be possible to have a bespoke chatGPT modal that looks amp feels similar to an easel I think thatd feel more natural than just navigating to the chatGPT ui itself
neuroswish OpenAI gdb sama But Greg and team built all these neat plugins for their consumer ChatGPT app and maddiesimens designed a great interface Rather just send people there
joshm neuroswish OpenAI gdb sama maddiesimens I could be totally wrong but what Kiran said makes more sense to me
entropyofmymind joshm neuroswish OpenAI gdb sama maddiesimens Would require each user to get and input their own API key right Seems like a big barrier for most people
markmilian joshm neuroswish OpenAI gdb sama maddiesimens Id want to see arcinternet implement it in the same way as raycastapp does It makes for a better experience Imagine pressing CMDG and typing query into the command bar to get the result in an easellike interface
entropyofmymind markmilian joshm neuroswish OpenAI gdb sama maddiesimens arcinternet raycastapp Like this  
nidhishgajjar markmilian joshm neuroswish OpenAI gdb sama maddiesimens arcinternet raycastapp Something like this but inside arc 
entropyofmymind nidhishgajjar markmilian joshm neuroswish OpenAI gdb sama maddiesimens arcinternet raycastapp why another one
sudhamjayanthi entropyofmymind markmilian joshm neuroswish OpenAI gdb sama maddiesimens arcinternet raycastapp Exactly",User: @OpenAI @gdb @sama I'm not sure if this is the right place to ask this but I'm trying to get a list of all the people who have access to the chatbot's API. I'm trying to build a bot that can be used by multiple people and I want to make sure that I'm not giving access to the wrong people. I'm not sure if this is the right place to ask this but I'm trying to get a list of all the people who have access to the chatbot's API. I'm trying to build a bot that can be used by multiple people and I want to make sure that I'm not giving access to the wrong people. User: @OpenAI @gdb @sama I'm not sure if this is the right place to ask this but I'm trying to get a list of all the people who have access to the chatbot's API. I'm trying to build a bot that can be used by multiple people and I want to make sure that I'm not giving access to the wrong people. User: @OpenAI @gdb @sama I'm not sure if this is the right place to ask this but I'm trying to get a list of all the people who have access to the chatbot's API. I'm trying to build a bot that can be used by multiple people and I want to make sure that I'm not giving access to the wrong people.,0.4065514802932739,test
4124,Notion,Twitter,"Last week I was wondering why in Arc Browser there are no folder or some else features allowing me categorize my tabs And today I found it in Whats new Fascinating
browsercompany arcBrowser
browsercompany","User is excited about the new features in Arc Browser, including folder and tab categorization, and is looking forward to testing them.",0.7787643074989319,test
4125,figma,G2,"Online diagramming among multiple team members in hybrid setup Having multiple diagrams in one canvas is also a plus
1 Doing collaboration using Miro stickys diagrams are a must these days specially among hybrid teams 
2 Variety of templates with prefilled info ro empty to quickly start diagramming we dont need to start from scratch
1 When exporting to pdf it does not capture the title of the frame  it should capture the title of frame its a must 
2 When we land on page it should be by default on 100 zoom currently it is not 
3 There should be a feature to organize the blocks in the diagram so that we dont spend time organizing it 
4 Double arrow is missing from the connector list 
5 Connectors should show overlapping when crossing another connector","The user appreciates the versatility and ease of use of Miro, especially for remote work and collaboration with clients. They appreciate the templates and templates' ability to store information for later use. However, they find the board too responsive and dizzying when teammates move around it, and they need more practice zooming in and out.",0.4137034714221954,test
4126,Notion,Twitter,"Took me more than expected But here it is
New website design with features like
 Creators portal featuring profiles like soltwagner and joylovedigital DM me if you want to be added
 Rewards page with products like NotionHQ  tryfirstbase  and brexHQ
 Home
heyShosan soltwagner joylovedigital NotionHQ tryfirstbase brexHQ Really nice site  Love the interface and how simple and easy it displays  Id love to take some inspiration from yours as Im building mine up 
HeyDorin soltwagner joylovedigital NotionHQ tryfirstbase brexHQ Thanks Dorin Sure go ahead","User is excited about the new website design and features, including the creators portal, rewards page, and home page. They appreciate the simplicity and ease of use.",0.7013884782791138,test
4127,figma,G2,"client pitches need a strawman
the reuseable frameworks are great Plus the coverage of functional areas are very good
I love Miro and dont have any specific comments on drawbacks","Users appreciate Miro for its ability to visualize projects and facilitate mind mapping, which aids in finding solutions and understanding the project as a whole. However, they experience frustration when the platform becomes overloaded with too many elements, causing slow loading times and impacting the user experience.",0.5398736000061035,test
4128,Notion,Twitter,"Newly launched NotionHQ templates in the thread 
notiontwt Notion Productivity
NotionHQ Digital Brain 
NotionHQ  Digital Brain was created to help you regain control of your life It includes Tiago Fortes PARA System amp other tools  notionpez   notiontwt Notion Productivity TEMPLATE 
NotionHQ notionpez Everyday OS 
NotionHQ   10x more efficient in life amp work  Your Tasks Projects Goals Notes amp more  Entirely in Notion  SabbahJonathan   notiontwt Notion Productivity TEMPLATE 
NotionHQ notionpez SabbahJonathan Academic PKM template 
NotionHQ  A comprehensive system for academics amp students combining project amp knowledge management with a Zettlekasten approach  GenShanahan   notiontwt Notion Productivity TEMPLATE 
NotionHQ notionpez SabbahJonathan GenShanahan Character Compendium 5e for DampD 
NotionHQ  In the Character Compendium 5e Notion Template youll find everything you need to keep track of all your DampD characters  minvathemes   notiontwt Notion Productivity TEMPLATE 
NotionHQ notionpez SabbahJonathan GenShanahan minvathemes Cerebral Manag 
NotionHQ  Cerebral Manager is a complete productivity and digital management system designed for all aspects of daily life  MintedKenny  notiontwt Notion Productivity TEMPLATE 
NotionHQ notionpez SabbahJonathan GenShanahan minvathemes MintedKenny Click below  amp Have a look  at more than 1120 NotionHQ templates   notiontwt Notion Productivity",User is excited about the new Notion templates and mentions that they are a great addition to their design process. They also mention that they are using Notion for their personal and business projects.,0.6236448287963867,test
4129,Notion,Appstore/Playstore,Absolutely love this app It changed my life and made my life sooo much easier It does take a while to get use to and to get the hang of it I had to watch a few tutorials but once youre in it your life is a breeze,"User loves the app and finds it extremely helpful, especially for their daily life, but takes time to get used to and requires tutorials to fully understand it.",0.7480901479721069,test
4130,Notion,Appstore/Playstore,I keep having problems while working on my iPad and iPhone first of all it is not possible to open the menu for a given block very often so for example it cannot be deleted the application is great on the computer and very underdeveloped on mobile devices,"User finds the application great on their computer but underdeveloped on mobile devices, making it difficult to access menus and delete blocks.",0.6706541180610657,test
4131,Notion,Appstore/Playstore,I want to change the color of the text once and return to the default from the next line but pressing Default doesnt fix it Even though I can change to another color Im having a lot of trouble not being able to change the characters back to black The same bug has occurred on both the iPad and iPhone 13 which interfered with work so I hope for improvements as soon as possible,"User wants to change the color of the text and return to the default from the next line but is unable to do so, causing issues with work. They have experienced the same bug on both the iPad and iPhone 13, which is interfering with their work.",0.8782591819763184,test
4132,figma,Twitter,"I work a 95 and run a freelance design business
I use these tools every day to stay organised 
 todoist
 NotionHQ
 Clockify
 SumUp
 typefully
 MiroHQ  figma
 SlackHQ
 gmail
 googlecalendar
Whats in your tech stack
uiux designtools
seanhowardux todoist NotionHQ Clockify SumUp typefully MiroHQ figma SlackHQ gmail googlecalendar Why you chose these apps 
Mine
Todoist notion superhumanapple apps
AAbumatar_ todoist NotionHQ Clockify SumUp typefully MiroHQ figma SlackHQ gmail googlecalendar I havent heard of superhuman yet I must check it out
My default is Gmail because its so easily integrated with Google calendar But Im always looking for new tools to try
AAbumatar_ todoist NotionHQ Clockify SumUp typefully MiroHQ figma SlackHQ gmail googlecalendar I may break this down into a thread going into pros and cons of each tool
seanhowardux todoist NotionHQ Clockify SumUp typefully MiroHQ figma SlackHQ gmail googlecalendar Yea thats a good idea"," A user shared their design created in Figma, following advice to work harder and not use 3D software. They received positive feedback and were encouraged to share a video of their design process.",0.1729122102260589,test
4133,figma,Twitter,"Its official Come visit the figma booth at ISTEofficial in June Host with the most and Id LOVE to see you edtech iste ISTELive figma figmapartner 
joshuarylesking figma ISTEofficial Yay Will meet you in person
MelodyMcAllist7 figma ISTEofficial CANT  WAIT"," A user mentioned that Figjam would be beneficial for transitioning sticky note lessons and creating vocabulary webs in their speech therapy room. Their project is focused on LEGO and craft supplies for special education, speech therapy, and STEM education.",0.2723432779312134,test
4134,figma,Twitter,"What do you think about this I took everyones advice and worked harder not smarter by designing this in Figma and not a 3D capable software 
EicherDesign unfoldco figma This is in Figma Damn",User is attending a Figma Config event alongside Vercel Design team members and would love to meet them.,0.3231610059738159,test
4135,Notion,Appstore/Playstore,Bottom part of all UI is missing like its cropped or something,"User finds the bottom part of the UI missing, as it appears cropped or cut off.",0.916029930114746,test
4136,Notion,Twitter,NotionHQ apart from dealing with the new Copilot for OneNote we need you to implement the replace functionality I can find but cannot replace text in my documents,"User is excited about the new Notion for OneNote feature, which allows users to replace text in their documents without leaving the app.",0.7313098311424255,test
4137,Notion,Twitter,browsercompany so i have a weird issue with arc when its on full screen on my mac it pulls to left idk how to describe it it doesnt let me access the screen like it kicks me out to desktop," User is experiencing issues with the browser, specifically when using the Arc extension on their Mac, as it pulls to the left side of the screen and doesn't let them access the screen.",0.8080492615699768,test
4138,zoom,Appstore/Playstore,This is a very good app for childrens education,User finds Zoom to be a valuable app for children's education.,0.7343936562538147,test
4139,zoom,Appstore/Playstore,Great for group therapy,User finds Zoom useful for group therapy sessions.,0.6399893760681152,test
4140,Notion,Twitter,Any want an invite to the browsercompany new browser Arc Have 5 here if anyone was interested to use it," User is excited about the new browser CO, and is offering 5 invites for anyone interested in using it.",0.7242472171783447,test
4141,figma,Twitter,"Tutorial Thread 
Learn how to create this folded gradient effect with figma in just a few easy steps  no plugins needed
Ready Lets dive in 
sponsored 
I hope youve found this thread helpful If so make sure to
 Follow me FonsMans and figma for more
 LikeRetweet the first tweet below 
FonsMans figma how can that be transformed in something real inside a website or an app exporting it as an image or trying to build it with CSS
designerants FonsMans figma Yes",Users are discussing the possibility of exporting animations from Figma using LottieFiles and plan to work on the Exaecut project.,0.2531717121601105,test
4142,Notion,Appstore/Playstore,I havent expanded the use in the company because a Portuguese version is missing With everything in English it is difficult to integrate parts of the teams," User is disappointed with the lack of a Portuguese version of Notion, making it difficult to integrate parts of the teams in their company.",0.684510350227356,test
4143,figma,Twitter,Check out my resource on figma,User finds the sprite sheets feature in Figma useful for adding life to their characters in games and uses it for almost everything in game development.,0.3094133138656616,test
4144,figma,Twitter,Adding MetricsCard to your design in figma has never been easier and its just one of many new components in Tetrisly 103  Check it out,Nothing,0.0783258005976677,test
4145,Notion,Twitter,arcinternet Whats going on with Arcs performance lately Like its so slow to respond to the point I cant run Arc whenever I have Zoom running side by side I really love Arc but this is unbearable now,"User is experiencing slow performance in Arc, and is considering switching to another browser.",0.6489733457565308,test
4146,Notion,Appstore/Playstore,The mobile version is sooooo dumb it rarely works well Although overall the idea is great,"User finds the mobile version of Notion to be dumb and rarely works well, but appreciates the overall idea.",0.7120969295501709,test
4147,Notion,Twitter,"ok this new browsercompany hack is incredible can search youtube directly from the command center by hitting tab after typing in youtube theyre building things so fast 
jayrizpop browsercompany","User is excited about the new @browsercompany hack, which allows users to search YouTube directly from the command center by hitting ""tab"" after typing in ""youtube."" The user is impressed with the speed of the development.",0.8753433227539062,test
4148,Notion,Appstore/Playstore,App stopped working on iPhone after update But works on iPad and web version,"User experienced an issue with the app on their iPhone after an update, but it works fine on their iPad and web version.",0.8194030523300171,test
4149,figma,Twitter,"CONFIG ANNOUNCEMENT AI amp the Future of Design
We know theres a mix of optimism amp uncertainty around how AI will change our industry
Were tackling it all at Config with jsngr amp the diagram team Ovetta Sampson scottbelsky kanjun amp reidhoffman  
figma jsngr diagram scottbelsky kanjun reidhoffman biggest slay jsngr
fiii___online figma jsngr diagram scottbelsky kanjun reidhoffman You going Fi
stewartsc fiii___online figma jsngr diagram scottbelsky kanjun reidhoffman"," A user expressed their satisfaction with the @relume_io Figma library, highlighting its speed and ease of use for designing a coffee shop website. Another user agreed, mentioning that the library was helpful for creating wireframes for their own site.",0.3373929560184479,test
4150,Notion,Twitter,Arc browser and Hookmark workaround for Little Arc window which seems to have an AppleScript issue   browsercompany  our CEO LucCogZest issued a bug report could you please have a look,"User is frustrated with the lack of updates for the Arc browser and Hookmark, and requests a bug report for the ""Little Arc"" window issue.",0.7148516178131104,test
4151,figma,G2,"Miro helps me as a Design thinking expert and UX Designer to moderate workshops collect information synthesize and visualize insights do creative work and create the first concepts And all of this in one place and available to the whole team for us all to work collaboratively
That it is super easy to use team members can be onbarded in no time and can edit and create content without installing anything Also the great amount of Templates from the community help a lot
I havent found anything that bothers me for what I use miro collaborative work moderation for workshops it meets all my expectations","Users appreciate Figma's collaboration features, such as commenting and version history, and its design tools, including animation capabilities. However, they find it expensive for larger teams and lacking in advanced design features compared to other software products.",0.4463594257831573,test
4152,Notion,Appstore/Playstore,Ive been doing a lot of things with Notion so its so uncomfortable even after just one day Please improve quickly haha,User is experiencing discomfort after using Notion for only one day and requests improvements.,0.7352727651596069,test
4153,Notion,Appstore/Playstore,"Why does this app which has a lot of users in Turkey and sponsored with dozens of Turkish YouTubers has no Turkish language support for so long
Why hasnt this application which has many users in Turkey and sponsors dozens of Turkish YouTubers not Turkish language support for so long","User is disappointed that the app, which has many users in Turkey and sponsors dozens of Turkish YouTubers, has no Turkish language support, despite being available for a long time.",0.8905377388000488,test
4154,Notion,Appstore/Playstore,Sudden infinite loading Also since the information was not updated the president answered that it was Moon Jaein,"User experienced an infinite loading issue and was confused about the information being updated, believing it was Moon Jae-in instead.",0.8607314229011536,test
4155,Notion,Appstore/Playstore,"Notion itself is powerful but the app must get a low score However all functions cannot be operated on the app For example basic operations such as moving positions of some objects on the app are not possible The interface usually gets stuck and is difficult to operate and the compatibility is poor If you dont want to do a more complete edit on the app youll die Very poor experience of use Its best to use it on a computer
Also sharing content from another place to Notion is very difficult to use After sharing you have to go back to Notion to do a bunch of operations and organization This kind of basic requirement should be designed to be easy to use I dont even understand that I shared a Youtube video to Notion The result was to set up a page in Notion Then the title was Whats the point of the URL It cant be designed Can you create a page with the title of the video or go to an existing page and then create an embedded video","User finds Notion powerful but finds the app difficult to use due to its poor interface and lack of basic functions. They also find it difficult to share content from other apps and find the title of the shared video to be confusing. The user suggests improving the app's interface and functionality, as well as creating a page with the title of the shared video.",0.786779522895813,test
4156,Notion,Twitter,Absolutely loving the new features arcinternet releases This site search feature is my new favourite and the coloured background gradients for each site are a great attention to detail,User is excited about the new features in the Arc internet site search feature and appreciates the attention to detail in the coloured background gradients for each site.,0.8807246088981628,test
4157,Notion,Twitter,"Following a great inset yesterday on instructional coaching I dug out my copy of teacherhead s Rosenshines Principles and accompanying workbook
Want to improve global reach with the workbook teacherhead JohnCattEd 
Its The workbook is crying out to be mapped across to an NotionHQ template which could be shared with customers who prefer the digital experience and shared with anyone who has an internet connection
Interested teacherhead JohnCattEd Defo check NotionHQ out if youre not already familiar","User is excited about the new features in Notion, including the ability to add a note to a card and the ability to add a note to a card from the main menu. They are also excited about the new features in Notion, including the ability to add a note to a card and the ability to add a note to a card from the main menu.",0.3323580622673034,test
4158,Notion,Twitter,arcinternet Whats going on with Arcs performance lately Like its so slow to respond to the point I cant run Arc whenever I have Zoom running side by side I really love Arc but this is unbearable now,"User is experiencing slow performance in Arc, and is considering switching to another browser.",0.6489733457565308,test
4159,figma,Twitter,"Did this to learn how to add details to my illustration Found on Behance so I decided to replicate using figma Took me a minute but Im finally done So what do you think 
p_ierre_ figma That looks super cool",User shares a DonorsChoose funding opportunity for teachers and encourages them to connect their projects to Figma for Education.,0.4026559591293335,test
4160,figma,G2,"we have a common platform to visualize add input collectively and collaborate easily 
 
I used to draw pictures to add in my daily presentation which makes it understandable to everyone in meetings
We can set whole Agile events like refinement meetings planning mood board and retrospective meetings organized and visualized on Miro 
 
We are making drawings visualizing and teaching each other to grow together
As per my experience writing with a pen is not smooth Miro can propose some pen and touchpad so we can write like pen and paper That will save time and struggle while making drawings"," The user appreciates FigJam for its comprehensive tools and features that make UI/UX design faster and easier, as well as the flexibility to share designs with clients. However, they find the enterprise plan to be overpriced despite its impressive features.",0.3942455351352691,test
4161,Notion,Twitter,"ok this new browsercompany hack is incredible can search youtube directly from the command center by hitting tab after typing in youtube theyre building things so fast 
jayrizpop browsercompany I love Arc but Chrome has had this feature for years
bengold browsercompany really damn I never knew 
jayrizpop bengold browsercompany Im fact the Arc feature is completely built on top of the Chrome one  a nice UI
_elledienne jayrizpop bengold browsercompany oh wow someone is spitting facts
luxus jayrizpop bengold browsercompany Relax","User is excited about the new @browsercompany feature, which allows users to search YouTube directly from the command center by hitting ""tab"" after typing in ""youtube."" They are impressed with the speed of the development and the UI.",0.8218355178833008,test
4162,Notion,Twitter,"Really love this update in the arcinternet browser 
yosajidshaik arcinternet Its only available on Mac right",User is excited about the new features in the @arcinternet browser and is looking forward to testing them.,0.6095407605171204,test
4163,Notion,Twitter,"Really love this update in the arcinternet browser 
yosajidshaik arcinternet Its only available on Mac right",User is excited about the new features in the @arcinternet browser and is looking forward to testing them.,0.6095407605171204,test
4164,Notion,Twitter,Any want an invite to the browsercompany new browser Arc Have 5 here if anyone was interested to use it," User is excited about the new browser CO, and is offering 5 invites for anyone interested in using it.",0.7242472171783447,test
4165,Notion,Twitter,"Think its impossible to create a successful solo business without coding and an audience Think again I did it and heres how I did it to earn my first dollars here  a gift is waiting for you in the last tweet 
Before we begin
When I won 2500 here
 I had an audience of 500 followers
 I didnt know how to code
 I didnt know anything about Twitter
I did
So did you
Now heres how I did it 
 First you need a brilliant idea It doesnt have to be groundbreaking just something youre passionate about Remember youre building this solo so youll need that passion to fuel your journey
 Once you have your idea its time to build without coding I used webflow to create my website and app without any coding knowledge Its incredibly userfriendly with a plethora of customizable templates to suit your business
webflow  Organize your thoughts and plan your content using NotionHQ As a solopreneur I found this to be the perfect tool for managing my tasks jotting down ideas and creating content outlines Plus its super easy to use
webflow NotionHQ  Find your niche and target audience You dont need a massive audience to succeedjust a group of dedicated engaged followers who love your work Focus on connecting with them and providing value
webflow NotionHQ  Share your work and gather feedback Join communities like IndieHackers ProductHunt and relevant Facebook groups to find likeminded people who can give you insights and encouragement
webflow NotionHQ IndieHackers ProductHunt  Set up a business model that works for you From subscriptions and memberships to onetime purchases find a revenue stream that fits your goals and caters to your audiences needs
webflow NotionHQ IndieHackers ProductHunt  Educate yourself Attend webinars read articles and listen to podcasts to stay uptodate with the latest trends and strategies You dont need a formal education to succeed just a curious mind
webflow NotionHQ IndieHackers ProductHunt  Iterate improve and grow Be open to change and adapt to your audiences needs Remember building a business is an ongoing process and theres always room for improvement
webflow NotionHQ IndieHackers ProductHunt  Track your progress and celebrate your wins Set measurable goals analyze your metrics and appreciate your achievements This is your journey and every small victory matters
webflow NotionHQ IndieHackers ProductHunt  Believe in yourself and your idea As a solopreneur selfconfidence is crucial Keep pushing forward even when things get tough Youve got this",The user is a freelance writer and has been using Notion for a year. They are currently working on a book and are looking for a publisher. They are also looking for a design team to work with on their book cover.,0.3447419106960296,test
4166,figma,Twitter,"What a wonderful surprise to see you again I truly do miss you Thank you from the bottom of my heart for the donations in support of MMOSS I appreciate your kindness and that of figma Alex_FigmaEdu Wishing you all the best and hope to see you again soon
bellaelly figma Alex_FigmaEdu absolutely thank you Alex_FigmaEdu"," User finds the default color notation for CSS/web, rgba, to be problematic, as there are many color spaces available and designers are stuck with hex/rgb.",-0.0002690777182579,test
4167,Notion,Appstore/Playstore,I wonder if I should go back to One Note its rubbish really,User finds One Note to be rubbish and wonders if they should return to it.,0.8557400703430176,test
4168,figma,Twitter,"RT AdhamDannaway  Learn Design
A free course by Figma to help you get started in design
 12 lessons
 5 Exercises
 Practice files"," User shares a quick experiment in Figma to create a cool loader using an angular gradient and shape mask, showcasing a behind-the-scenes video.",0.2022144496440887,test
4169,Notion,Twitter,"Enhanced the new Gmail with Boost custom styling Its one of Arc by the browsercompany feature 
arcbrowser browsercompany gmail internetComputer 
Xilantra browsercompany Is it like turning Gmail to Superhuman","User is excited about the new Gmail feature, Enhanced by Arc, and mentions the @browsercompany feature.",0.8021694421768188,test
4170,Notion,Appstore/Playstore,After a recent update the application stopped working Writes that there is no connection to the Internet pages are not loaded at all Even feedback can not be sent through the application When will you be able to correct this error thanks," User experienced issues with the application after a recent update, including not being able to connect to the Internet, pages not loading, and feedback not being sent. They are seeking a solution to the problem.",0.8368927240371704,test
4171,figma,G2,"client pitches need a strawman
the reuseable frameworks are great Plus the coverage of functional areas are very good
I love Miro and dont have any specific comments on drawbacks","Users appreciate Miro for its ability to visualize projects and facilitate mind mapping, which aids in finding solutions and understanding the project as a whole. However, they experience frustration when the platform becomes overloaded with too many elements, causing slow loading times and impacting the user experience.",0.5398736000061035,test
4172,figma,Twitter,"Handling a pen after sooo long
This wouldnt have taken me too long if I wouldve used figma 
but sometimes its real necessary to sit back and enjoy the process
A crazy level automation using zapier airtable render amp OpenAI Gpt 4 
mragniva figma airtable render OpenAI 
zapier figma airtable render OpenAI",User shared a logo animation designed in Figma and provided the file link for others to view.,0.2577606737613678,test
4173,figma,G2,"Time wasted on file sharing 
Creating a master file with all pieces of collaboration 
Better tracking of new ideas 
More comprehensive strategy development 
Better setup for collaboration
It is an easy way to collaborate on projects with multiple people located at multiple places 
There is no need to spend time to gather ideas and start developing them
Settings that are not easy to find like moving around sometimes is set with right click other times click and drag","The user appreciates the simplicity of the platform and its ability to visually explain complicated concepts, while also mentioning its differences from other design platforms, which can be confusing at times.",0.3816155791282654,test
4174,Notion,Twitter,"Save yourself a click or even two
Site Search is now in Arc 
browsercompany The only feature Id like is to use apple password manager to fill in passwords Is that restricted by apple",User is frustrated with the new design of the browser and is considering switching to Chrome.,0.215216726064682,test
4175,Notion,Appstore/Playstore,"When I enter the Notion app all of the pages themselves dont open
I dont think Im the only one but please fix the error as soon as possible","User experiences an issue with Notion app pages not opening, and requests a fix as soon as possible.",0.8882516622543335,test
4176,Notion,Appstore/Playstore,Macs and iPads are popular but the iPhone continues to load infinitely If you uninstall and then reinstall it comes up fine again reenter once or twice and then repeat," User experiences an issue with the iPhone app, where it loads infinitely and re-enters the app multiple times. They suggest uninstalling and reinstalling the app to resolve the issue.",0.8108826875686646,test
4177,figma,G2,"Helps quickly get ideas out and keep everyone on the same page
FigJam is intuitive and easy to use even for nondesigners Its great to use with clients or internal teams to run brainstorms and retros It has great features like stickers timers etc that make creating collaborative sessions simple
FigJam can be hard to customize to look clean and polished  its not necessarily the core use case its meant to be casual but it can sometimes be frustrating when trying to use it for more professional meetings or touchpoints","Users appreciate Miro for its collaboration and visibility features, allowing them to store various formats of work and share them with stakeholders or teammates. However, they face challenges in managing multiple open Miro tabs and wish for a better organization system or quick access to specific boards.",0.3887172937393188,test
4178,figma,Twitter,"Tutorial Thread 
Learn how to create this folded gradient effect with figma in just a few easy steps  no plugins needed
Ready Lets dive in 
sponsored 
FonsMans figma Wheres a link to that defi free money glitch people areeee using",The user is sharing a link to a free version of a Riddle UI Icon library for Figma.,0.3602566719055176,test
4179,figma,Twitter,"Did this to learn how to add details to my illustration Found on Behance so I decided to replicate using figma Took me a minute but Im finally done So what do you think 
p_ierre_ figma Its genius
Oliii_baby figma Thank you",User is happy about a news that they will be giving a face-to-face workshop on Figma in the Medellín community.,0.4504746794700622,test
4180,Notion,Appstore/Playstore,"I bought it because I thought AI would be easy to use but is there a limit on how many times AI can be used even if I switch to a 5000 yen contract per year or a 550 yen monthly contract
If you make a purchase on the Notion side please be able to use AI unrestricted Thank you in advance","User is disappointed with the AI feature, as it is limited to 5,000 yen contracts per year and 550 yen monthly contracts, and requests unlimited usage for Notion purchases.",0.7654982805252075,test
4181,Notion,Twitter,"Took me more than expected But here it is
New website design with features like
 Creators portal featuring profiles like soltwagner and joylovedigital DM me if you want to be added
 Rewards page with products like NotionHQ  tryfirstbase  and brexHQ
 Home
heyShosan soltwagner joylovedigital NotionHQ tryfirstbase brexHQ Looks great I really like the similar cover design for all your templates
HeyFlou soltwagner joylovedigital NotionHQ tryfirstbase brexHQ Thanks Flou"," User is excited about the new website design and features, including the creators portal, rewards page, and home page. They also like the similar cover design for all templates.",0.7786592841148376,test
4182,figma,Twitter,"I am optimistic in AIs ability to amplify how we work live and create Looking forward to the conversation at Figmas Config
 
reidhoffman figma Very optimistic what we are all able to create And there are tools like locofy_ai to automatically convert figma into front end code"," The user shared their tech stack for 2023, which includes Figma for undefined/year, highlighting that starting a business doesn't require a large investment.",0.2973974049091339,test
4183,Notion,Appstore/Playstore,The AI function requires a separate payment but you cant buy it without a visa card How can I buy AI functions domestically,User is concerned about the AI function requiring a separate payment and cannot purchase it domestically without a visa card.,0.8938661813735962,test
4184,zoom,Appstore/Playstore,cant download,User is unable to download Zoom.,0.6968502998352051,test
4185,Notion,Appstore/Playstore,Its really unscientific Ive paid for over 300 apps and it turns out that AI cant pay I need to cancel the annual fee before I can use the AI payment logic Can there be a way to solve it The result was crying and fainting in the toilet Asking for help,"User is frustrated with the AI payment logic in Notion, as it cannot pay for over 300 apps and requires an annual fee to use it. They are seeking help to resolve the issue.",0.7324671745300293,test
4186,Notion,Appstore/Playstore,I used to manage my schedule but I couldnt read it so the whole day went awry Thats the worst,User experienced difficulty reading their schedule and found it to be the worst aspect of the product.,0.695702314376831,test
4187,figma,G2,"It allows a space to work on all the elements of product management at the same time 
 
Being able to have additional context with distributed teams is paramount to succeeding with a new product
The variety of templates makes it easy to capture ideas and product development from start to finish
I think it has been easier on products like Mural to make an outline of your work to jump around If the feature exists I dont really see it used","Users appreciate Figma for its ability to turn abstract thoughts into cohesive solutions and providing a clear direction for teams. They find Miro helpful for working abstractly and keeping track of their work, offering a better interface than PowerPoint. However, some users find the numerous options overwhelming and struggle to decide on the right approach.",0.4040072560310364,test
4188,figma,G2,"We enjoy using it and find the accessibility to be top notch for our team and the devices we use
The builtin templates collaboration features and familiar feel to Figma
The base experience is light on features Plugins are required to do certain things like preview PDFs or source nonsticker images inapp It would be nice to see some of the more popular plugins become features outofthebox","The user finds Figma helpful for creating and sharing designs using pre-populated templates and appreciates the easy navigation, drag and drop options, and integrations. However, they suggest improvements in the template variety, search functionality, and the addition of a help option for better navigation.",0.549860417842865,test
4189,figma,G2,"It enhance seamless team communication and collaboration 
It is simple to plan and manage agile workflows and projects with Miro 
Its simple to createedit and share whiteboard with this tool
With Miroits simple to brainstorm and share ideas with others in realtimeI like how this tool allows me to communicate and collaborate with my teams seamlesslyIt is simple to share files using this toolIt is easy and fast to run online meeting and team workshops efficiently with Miro
Miro works perfectly and without any hindrance when having stable internet connectivity","Users appreciate FigJam's collaborative features, intuitive interface, and versatility for remote teams, making it suitable for brainstorming, wireframes, and user flows. However, it lacks advanced design features compared to other design tools, limiting its use for more complex design work.",0.4895818829536438,test
4190,figma,G2,"FigJam helps best in team collaboration regarding the design people in a single team can get together to build design products more efficiently We even hosted a meme competition in our org through FigJam which was pretty cool
Figjam is the best tool if you have to do collaborative design in your org or team It has great user experience and people can easily design and collaborate between teams
Everything is best cant complain about anything in the tool I find it pretty good when it comes to user experience and the way you can freely design and swim through the platform","Users appreciate Miro for its engaging and intuitive interface, especially for retrospectives and team-building activities. They find the templates and integrations valuable, but some users wish for a free trial of the pro version and a dark mode feature.",0.4534293413162231,test
